
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,hoja,0.7395596,0.031039136,0.76157933,0.031039136,0.76157933,0.091767885,0.7395596,0.091767885
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,espiga,0.66059226,0.09581646,0.69020504,0.09581646,0.69020504,0.13765182,0.66059226,0.13765182
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,espiga,0.02657555,0.14304993,0.06757783,0.14304993,0.06757783,0.16734143,0.02657555,0.16734143
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,hoja,0.46013668,0.072874494,0.50645405,0.072874494,0.50645405,0.15789473,0.46013668,0.15789473
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,hoja,0.5626424,0.51956815,0.65755504,0.51956815,0.65755504,0.55330634,0.5626424,0.55330634
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,otro,0.97949886,0.024291499,0.9977221,0.024291499,0.9977221,0.049932525,0.97949886,0.049932525
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,espiga,0.40622628,0.4331984,0.44191343,0.4331984,0.44191343,0.4642375,0.40622628,0.4642375
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,espiga,0.6393318,0.14574899,0.65603644,0.14574899,0.65603644,0.1848853,0.6393318,0.1848853
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,espiga,0.22247532,0.4642375,0.26955202,0.4642375,0.26955202,0.4925776,0.22247532,0.4925776
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,espiga,0.45482156,0.16464238,0.50797266,0.16464238,0.50797266,0.21997301,0.45482156,0.21997301
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,hoja,0.4312832,0.0013495276,0.45861807,0.0013495276,0.45861807,0.05668016,0.4312832,0.05668016
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,espiga,0.18375094,0.7017544,0.21716021,0.7017544,0.21716021,0.7638327,0.18375094,0.7638327
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,otro,0.91647685,0.14304993,0.93090355,0.14304993,0.93090355,0.16329284,0.91647685,0.16329284
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,espiga,0.020501139,0.64102566,0.06909643,0.64102566,0.06909643,0.6923077,0.020501139,0.6923077
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,hoja,0.5299924,0.8650472,0.546697,0.8650472,0.546697,0.9919028,0.5299924,0.9919028
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,otro,0.6066818,0.045883942,0.6332574,0.045883942,0.6332574,0.08367071,0.6066818,0.08367071
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,espiga,0.30372056,0.71524966,0.33409265,0.71524966,0.33409265,0.7678812,0.30372056,0.7678812
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,hoja,0.011389522,0.17948718,0.033409264,0.17948718,0.033409264,0.23616734,0.011389522,0.23616734
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,hoja,0.64844346,0.2631579,0.69020504,0.2631579,0.69020504,0.29149798,0.64844346,0.29149798
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,hoja,0.07896735,0.6923077,0.119210325,0.6923077,0.119210325,0.75033736,0.07896735,0.75033736
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,espiga,0.6400911,0.84750336,0.6643888,0.84750336,0.6643888,0.900135,0.6400911,0.900135
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,otro,0.9536826,0.13495277,0.96659076,0.13495277,0.96659076,0.1565452,0.9536826,0.1565452
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,espiga,0.8390281,0.26990554,0.8800304,0.26990554,0.8800304,0.31848854,0.8390281,0.31848854
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,espiga,0.96203494,0.2780027,0.9946849,0.2780027,0.9946849,0.3211876,0.96203494,0.3211876
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,espiga,0.85649204,0.902834,0.88534546,0.902834,0.88534546,0.98380566,0.85649204,0.98380566
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,espiga,0.24905087,0.5964912,0.27562642,0.5964912,0.27562642,0.6383266,0.24905087,0.6383266
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,espiga,0.7334852,0.11336032,0.75246775,0.11336032,0.75246775,0.1808367,0.7334852,0.1808367
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,hoja,0.7904328,0.7031039,0.81017464,0.7031039,0.81017464,0.77867746,0.7904328,0.77867746
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,hoja,0.2718299,0.24156545,0.35459378,0.24156545,0.35459378,0.27125505,0.2718299,0.27125505
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,hoja,0.51025057,0.65047234,0.5580866,0.65047234,0.5580866,0.71390015,0.51025057,0.71390015
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,espiga,0.48671222,0.7381916,0.5140471,0.7381916,0.5140471,0.78272605,0.48671222,0.78272605
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,hoja,0.8914199,0.6774629,0.91723615,0.6774629,0.91723615,0.74493927,0.8914199,0.74493927
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,hoja,0.03189066,0.45883942,0.0539104,0.45883942,0.0539104,0.51956815,0.03189066,0.51956815
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,otro,0.9810175,0.05802969,0.9984814,0.05802969,0.9984814,0.09986505,0.9810175,0.09986505
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,espiga,0.8291572,0.4777328,0.8800304,0.4777328,0.8800304,0.51551956,0.8291572,0.51551956
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,hoja,0.23538345,0.2672065,0.26119968,0.2672065,0.26119968,0.32793522,0.23538345,0.32793522
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_170759_983-2021-03-12T02:10:35.905Z.jpg,otro,0.6340167,0.021592442,0.64844346,0.021592442,0.64844346,0.051282052,0.6340167,0.051282052
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.33712983,0.016194332,0.3690205,0.016194332,0.3690205,0.085020244,0.33712983,0.085020244
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.91495824,0.42240217,0.9536826,0.42240217,0.9536826,0.46693656,0.91495824,0.46693656
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,otro,0.16780561,0.06612685,0.18071374,0.06612685,0.18071374,0.10526316,0.16780561,0.10526316
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,otro,0.10022779,0.059379216,0.117691725,0.059379216,0.117691725,0.102564104,0.10022779,0.102564104
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.6355353,0.045883942,0.65755504,0.045883942,0.65755504,0.08232119,0.6355353,0.08232119
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.26803342,0.69095814,0.30599847,0.69095814,0.30599847,0.731444,0.26803342,0.731444
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.9498861,0.051282052,0.96279424,0.051282052,0.96279424,0.13900135,0.9498861,0.13900135
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.82156414,0.8947368,0.84054667,0.8947368,0.84054667,0.974359,0.82156414,0.974359
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.5132878,0.7638327,0.55277145,0.7638327,0.55277145,0.81781375,0.5132878,0.81781375
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.5854214,0.38326585,0.6400911,0.38326585,0.6400911,0.40890688,0.5854214,0.40890688
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.23082764,0.59244263,0.25436598,0.59244263,0.25436598,0.659919,0.23082764,0.659919
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.43659833,0.8623482,0.45254365,0.8623482,0.45254365,0.9082321,0.43659833,0.9082321
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.82611996,0.77327937,0.8344723,0.77327937,0.8344723,0.8879892,0.82611996,0.8879892
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.571754,0.53846157,0.59908885,0.53846157,0.59908885,0.5910931,0.571754,0.5910931
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.07593014,0.35897437,0.11541382,0.35897437,0.11541382,0.4197031,0.07593014,0.4197031
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.03644647,0.88663965,0.08959757,0.88663965,0.08959757,0.9365722,0.03644647,0.9365722
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,otro,0.13059984,0.6248313,0.14198937,0.6248313,0.14198937,0.65182185,0.13059984,0.65182185
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.18526955,0.0067476383,0.22095671,0.0067476383,0.22095671,0.08906882,0.18526955,0.08906882
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,otro,0.22854973,0.02834008,0.25436598,0.02834008,0.25436598,0.04723347,0.22854973,0.04723347
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,otro,0.22779043,0.0013495276,0.25208807,0.0013495276,0.25208807,0.024291499,0.22779043,0.024291499
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.7881549,0.05802969,0.82384205,0.05802969,0.82384205,0.13765182,0.7881549,0.13765182
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,otro,0.44115415,0.004048583,0.45634016,0.004048583,0.45634016,0.04048583,0.44115415,0.04048583
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.24981017,0.33873144,0.29536825,0.33873144,0.29536825,0.40350878,0.24981017,0.40350878
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.15261959,0.35357624,0.20121488,0.35357624,0.20121488,0.40350878,0.15261959,0.40350878
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.26955202,0.097165994,0.3120729,0.097165994,0.3120729,0.12820514,0.26955202,0.12820514
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.8990129,0.10391363,0.9240699,0.10391363,0.9240699,0.17813765,0.8990129,0.17813765
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.52315867,0.4331984,0.54897493,0.4331984,0.54897493,0.51417005,0.52315867,0.51417005
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.35687166,0.72064775,0.40242976,0.72064775,0.40242976,0.7692308,0.35687166,0.7692308
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,otro,0.12224753,0.06882591,0.14047077,0.06882591,0.14047077,0.09311741,0.12224753,0.09311741
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,otro,0.68868643,0.44129553,0.70387244,0.44129553,0.70387244,0.47638327,0.68868643,0.47638327
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.37585422,0.022941971,0.40698558,0.022941971,0.40698558,0.085020244,0.37585422,0.085020244
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.5816249,0.831309,0.6302202,0.831309,0.6302202,0.87584347,0.5816249,0.87584347
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.22399393,0.74493927,0.26803342,0.74493927,0.26803342,0.78812414,0.22399393,0.78812414
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,otro,0.108580105,0.634278,0.12832195,0.634278,0.12832195,0.67881244,0.108580105,0.67881244
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.6492027,0.26180837,0.6689446,0.26180837,0.6689446,0.30364373,0.6492027,0.30364373
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.88686407,0.31983805,0.9073652,0.31983805,0.9073652,0.39271256,0.88686407,0.39271256
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.09415338,0.46153846,0.13971147,0.46153846,0.13971147,0.49662617,0.09415338,0.49662617
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.64540625,0.57894737,0.65527713,0.57894737,0.65527713,0.64102566,0.64540625,0.64102566
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.9681093,0.8097166,0.9962035,0.8097166,0.9962035,0.9122807,0.9681093,0.9122807
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.38876233,0.47908232,0.41078207,0.47908232,0.41078207,0.537112,0.38876233,0.537112
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.6256644,0.09446694,0.67425966,0.09446694,0.67425966,0.1322537,0.6256644,0.1322537
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.7600607,0.40215924,0.7911921,0.40215924,0.7911921,0.47233468,0.7600607,0.47233468
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.8359909,0.5910931,0.88762337,0.5910931,0.88762337,0.6261808,0.8359909,0.6261808
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.5429005,0.23076923,0.55656797,0.23076923,0.55656797,0.3022942,0.5429005,0.3022942
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.64464694,0.7287449,0.6780562,0.7287449,0.6780562,0.78407556,0.64464694,0.78407556
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.3120729,0.8394062,0.40622628,0.8394062,0.40622628,0.8650472,0.3120729,0.8650472
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.4236902,0.3900135,0.43735763,0.3900135,0.43735763,0.49527666,0.4236902,0.49527666
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,otro,0.13819286,0.097165994,0.1602126,0.097165994,0.1602126,0.11605938,0.13819286,0.11605938
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.119210325,0.12820514,0.17843583,0.12820514,0.17843583,0.17408907,0.119210325,0.17408907
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.49810174,0.01754386,0.52315867,0.01754386,0.52315867,0.07557355,0.49810174,0.07557355
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,otro,0.069855735,0.12550607,0.09339408,0.12550607,0.09339408,0.14439946,0.069855735,0.14439946
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.85725135,0.24156545,0.8914199,0.24156545,0.8914199,0.28070176,0.85725135,0.28070176
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,otro,0.4198937,0.0026990552,0.43887624,0.0026990552,0.43887624,0.024291499,0.4198937,0.024291499
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.81017464,0.1322537,0.82384205,0.1322537,0.82384205,0.1997301,0.81017464,0.1997301
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,otro,0.22854973,0.05263158,0.2574032,0.05263158,0.2574032,0.07152496,0.22854973,0.07152496
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.27562642,0.5708502,0.29081246,0.5708502,0.29081246,0.6356275,0.27562642,0.6356275
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.40242976,0.27260458,0.4191344,0.27260458,0.4191344,0.3468286,0.40242976,0.3468286
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.097949885,0.21997301,0.158694,0.21997301,0.158694,0.25775978,0.097949885,0.25775978
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.70159453,0.7989204,0.72209567,0.7989204,0.72209567,0.8340081,0.70159453,0.8340081
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.48063782,0.5411606,0.5193622,0.5411606,0.5193622,0.61133605,0.48063782,0.61133605
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.52315867,0.06477733,0.53986335,0.06477733,0.53986335,0.13495277,0.52315867,0.13495277
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.33788913,0.5681512,0.39407745,0.5681512,0.39407745,0.58704454,0.33788913,0.58704454
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.72209567,0.43994603,0.7410782,0.43994603,0.7410782,0.48582995,0.72209567,0.48582995
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,espiga,0.29460895,0.31983805,0.33637053,0.31983805,0.33637053,0.39406207,0.29460895,0.39406207
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,otro,0.25512528,0.0013495276,0.27942294,0.0013495276,0.27942294,0.022941971,0.25512528,0.022941971
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164155_369-2021-03-12T02:10:35.905Z.jpg,hoja,0.32953683,0.18353577,0.35383448,0.18353577,0.35383448,0.28609985,0.32953683,0.28609985
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164711_510-2021-03-12T02:10:35.905Z.jpg,espiga,0.86940014,0.5074224,0.9058466,0.5074224,0.9058466,0.5398111,0.86940014,0.5398111
TRAIN,gs://thermal_unibague/Yesid/imagenes_sin_etiquetar/20200527_164711_510-2021-03-12T02:10:35.905Z.jpg,hoja,0.53758544,0.17004049,0.5732726,0.17004049,0.5732726,0.22941971,0.53758544,0.22941971
